id,claim_id,book_name,chunk_id,chapter_id,chunk_pos,time_bucket,retrieval_stage,score_vec,score_lex,score_rerank,score_lex_norm,rank,is_disjoint,run_id
59,59_c02,In search of the castaways,castaways_ch000_w0131,ch000,0.282071,EARLY,BM25,,7.034912289687384,,0.8650532642777369,3,True,run_20260201_223201
59,59_c02,In search of the castaways,castaways_ch000_w0391,ch000,0.840411,LATE,BM25,,6.816891056124164,,0.8273328504299561,4,True,run_20260201_223201
59,59_c02,In search of the castaways,castaways_ch000_w0392,ch000,0.842521,LATE,BM25,,6.343817501797895,,0.7454851791825907,5,True,run_20260201_223201
59,59_c02,In search of the castaways,castaways_ch000_w0161,ch000,0.34735,MID,BM25,,6.0371426018511025,,0.6924265667086573,6,True,run_20260201_223201
59,59_c02,In search of the castaways,castaways_ch000_w0330,ch000,0.710513,LATE,BM25,,5.899655034108658,,0.6686394893244447,7,True,run_20260201_223201
59,59_c02,In search of the castaways,castaways_ch000_w0390,ch000,0.838379,LATE,BM25,,5.382412416372059,,0.5791500149192992,8,True,run_20260201_223201
59,59_c02,In search of the castaways,castaways_ch000_w0276,ch000,0.595203,MID,BM25,,5.050628627782791,,0.5217472491013413,9,True,run_20260201_223201
59,59_c02,In search of the castaways,castaways_ch000_w0074,ch000,0.159631,EARLY,BM25,,4.984207451716878,,0.5102555507538221,10,True,run_20260201_223201
59,59_c02,In search of the castaways,castaways_ch000_w0277,ch000,0.59736,MID,BM25,,4.876371937616652,,0.4915986513643906,11,True,run_20260201_223201
59,59_c02,In search of the castaways,castaways_ch000_w0085,ch000,0.182883,EARLY,BM25,,4.298982598151419,,0.3917030380795038,12,True,run_20260201_223201
60,60_c01,In search of the castaways,castaways_ch000_w0355,ch000,0.763465,LATE,BM25,,6.491547393762522,,1.0,1,True,run_20260201_223201
60,60_c01,In search of the castaways,castaways_ch000_w0073,ch000,0.157482,EARLY,BM25,,6.353789528099245,,0.9665986110309583,2,True,run_20260201_223201
60,60_c01,In search of the castaways,castaways_ch000_w0081,ch000,0.174548,EARLY,BM25,,6.308145192608483,,0.9555314810589614,3,True,run_20260201_223201
60,60_c01,In search of the castaways,castaways_ch000_w0253,ch000,0.545513,MID,BM25,,5.639264295694894,,0.7933516236388267,4,True,run_20260201_223201
60,60_c01,In search of the castaways,castaways_ch000_w0250,ch000,0.538995,MID,BM25,,5.264411763124053,,0.7024632000548456,5,True,run_20260201_223201
60,60_c01,In search of the castaways,castaways_ch000_w0462,ch000,0.992326,LATE,BM25,,5.131946521716166,,0.6703450844623919,6,True,run_20260201_223201
60,60_c01,In search of the castaways,castaways_ch000_w0085,ch000,0.182883,EARLY,BM25,,4.834032442191536,,0.5981115027235536,7,True,run_20260201_223201
60,60_c01,In search of the castaways,castaways_ch000_w0278,ch000,0.599454,MID,BM25,,4.818025676643376,,0.5942304306727048,8,True,run_20260201_223201
60,60_c01,In search of the castaways,castaways_ch000_w0080,ch000,0.17246,EARLY,BM25,,4.723547737394994,,0.571322886463634,9,True,run_20260201_223201
60,60_c01,In search of the castaways,castaways_ch000_w0279,ch000,0.601627,MID,BM25,,4.720603228778205,,0.5706089477193125,10,True,run_20260201_223201
60,60_c01,In search of the castaways,castaways_ch000_w0284,ch000,0.612503,MID,BM25,,4.590288330156919,,0.5390122138678302,11,True,run_20260201_223201
60,60_c01,In search of the castaways,castaways_ch000_w0084,ch000,0.180782,EARLY,BM25,,4.568582980238047,,0.5337494375330001,12,True,run_20260201_223201
60,60_c02,In search of the castaways,castaways_ch000_w0180,ch000,0.388492,MID,BM25,,11.9890801767572,,1.0,1,True,run_20260201_223201
60,60_c02,In search of the castaways,castaways_ch000_w0456,ch000,0.979714,LATE,BM25,,11.756371179043242,,0.9678285422394394,2,True,run_20260201_223201
60,60_c02,In search of the castaways,castaways_ch000_w0130,ch000,0.279882,EARLY,BM25,,10.66434501755802,,0.8168585588147642,3,True,run_20260201_223201
60,60_c02,In search of the castaways,castaways_ch000_w0459,ch000,0.986217,LATE,BM25,,9.859834814738285,,0.7056369633362378,4,True,run_20260201_223201
60,60_c02,In search of the castaways,castaways_ch000_w0110,ch000,0.236895,EARLY,BM25,,9.505147379225413,,0.6566022806986979,5,True,run_20260201_223201
60,60_c02,In search of the castaways,castaways_ch000_w0361,ch000,0.776275,LATE,BM25,,9.296979667223226,,0.6278235965069383,6,True,run_20260201_223201
60,60_c02,In search of the castaways,castaways_ch000_w0108,ch000,0.232625,EARLY,BM25,,9.269622735232502,,0.6240415666299504,7,True,run_20260201_223201
60,60_c02,In search of the castaways,castaways_ch000_w0155,ch000,0.334517,MID,BM25,,9.182502380019681,,0.6119973876108844,8,True,run_20260201_223201
60,60_c02,In search of the castaways,castaways_ch000_w0439,ch000,0.94384,LATE,BM25,,8.652322255573921,,0.5387012639257086,9,True,run_20260201_223201
60,60_c02,In search of the castaways,castaways_ch000_w0151,ch000,0.325802,EARLY,BM25,,8.559897318713935,,0.5259237392858215,10,True,run_20260201_223201
60,60_c02,In search of the castaways,castaways_ch000_w0129,ch000,0.277732,EARLY,BM25,,8.507509424425423,,0.5186812392328617,11,True,run_20260201_223201
60,60_c02,In search of the castaways,castaways_ch000_w0388,ch000,0.834279,LATE,BM25,,8.432469391600376,,0.5083071356524341,12,True,run_20260201_223201
124,124_c01,The Count of Monte Cristo,montecristo_ch000_w0456,ch000,0.291272,EARLY,BM25,,10.204606056563835,,1.0,1,True,run_20260201_223201
124,124_c01,The Count of Monte Cristo,montecristo_ch000_w0016,ch000,0.010468,EARLY,BM25,,10.171287836604211,,0.9931650604299598,2,True,run_20260201_223201
124,124_c01,The Count of Monte Cristo,montecristo_ch000_w0199,ch000,0.127691,EARLY,BM25,,10.127037877588862,,0.9840875708097704,3,True,run_20260201_223201
124,124_c01,The Count of Monte Cristo,montecristo_ch000_w0316,ch000,0.201964,EARLY,BM25,,8.826774327387788,,0.7173499479259481,4,True,run_20260201_223201
124,124_c01,The Count of Monte Cristo,montecristo_ch000_w1135,ch000,0.727034,LATE,BM25,,8.398930865757569,,0.6295816274927691,5,True,run_20260201_223201
124,124_c01,The Count of Monte Cristo,montecristo_ch000_w0208,ch000,0.133388,EARLY,BM25,,8.10599526770308,,0.5694884678629216,6,True,run_20260201_223201
124,124_c01,The Count of Monte Cristo,montecristo_ch000_w1488,ch000,0.95487,LATE,BM25,,7.947118106664621,,0.5368962166540223,7,True,run_20260201_223201
124,124_c01,The Count of Monte Cristo,montecristo_ch000_w0873,ch000,0.558565,MID,BM25,,7.705544930455075,,0.4873396057925824,8,True,run_20260201_223201
124,124_c01,The Count of Monte Cristo,montecristo_ch000_w0086,ch000,0.055578,EARLY,BM25,,7.694305252075903,,0.4850338847005965,9,True,run_20260201_223201
124,124_c01,The Count of Monte Cristo,montecristo_ch000_w0087,ch000,0.056222,EARLY,BM25,,7.679789229032429,,0.4820560503379057,10,True,run_20260201_223201
124,124_c01,The Count of Monte Cristo,montecristo_ch000_w0205,ch000,0.131501,EARLY,BM25,,7.521706467317187,,0.4496267631581545,11,True,run_20260201_223201
124,124_c01,The Count of Monte Cristo,montecristo_ch000_w1331,ch000,0.85316,LATE,BM25,,7.5216165067625855,,0.44960830854217765,12,True,run_20260201_223201
111,111_c01,The Count of Monte Cristo,montecristo_ch000_w1362,ch000,0.873576,LATE,BM25,,22.11619710743622,,1.0,1,True,run_20260201_223201
111,111_c01,The Count of Monte Cristo,montecristo_ch000_w1330,ch000,0.852502,LATE,BM25,,16.347760445090167,,0.5913688617935092,2,True,run_20260201_223201
111,111_c01,The Count of Monte Cristo,montecristo_ch000_w1331,ch000,0.85316,LATE,BM25,,16.001787702301034,,0.5668604474778622,3,True,run_20260201_223201
111,111_c01,The Count of Monte Cristo,montecristo_ch000_w1466,ch000,0.941069,LATE,BM25,,14.39976271416677,,0.45337436231205935,4,True,run_20260201_223201
111,111_c01,The Count of Monte Cristo,montecristo_ch000_w0192,ch000,0.123188,EARLY,BM25,,13.688299345237947,,0.4029749034542812,5,True,run_20260201_223201
111,111_c01,The Count of Monte Cristo,montecristo_ch000_w0064,ch000,0.04136,EARLY,BM25,,13.244199950723742,,0.3715152807385232,6,True,run_20260201_223201
111,111_c01,The Count of Monte Cristo,montecristo_ch000_w0483,ch000,0.308672,EARLY,BM25,,13.18473452987499,,0.36730280099267293,7,True,run_20260201_223201
111,111_c01,The Count of Monte Cristo,montecristo_ch000_w0848,ch000,0.542443,MID,BM25,,13.117044932146715,,0.3625077275640266,8,True,run_20260201_223201
111,111_c01,The Count of Monte Cristo,montecristo_ch000_w0862,ch000,0.55152,MID,BM25,,12.686697462476001,,0.33202227948695495,9,True,run_20260201_223201
111,111_c01,The Count of Monte Cristo,montecristo_ch000_w0863,ch000,0.552176,MID,BM25,,12.68151406773794,,0.33165509222018413,10,True,run_20260201_223201
111,111_c01,The Count of Monte Cristo,montecristo_ch000_w0124,ch000,0.079817,EARLY,BM25,,12.410222040394356,,0.3124369961555446,11,True,run_20260201_223201
111,111_c01,The Count of Monte Cristo,montecristo_ch000_w0845,ch000,0.540542,MID,BM25,,12.38658822609134,,0.3107627968873368,12,True,run_20260201_223201
135,135_c01,The Count of Monte Cristo,montecristo_ch000_w0219,ch000,0.140397,EARLY,BM25,,12.378403373077834,,1.0,1,True,run_20260201_223201
135,135_c01,The Count of Monte Cristo,montecristo_ch000_w0198,ch000,0.127049,EARLY,BM25,,12.136980579835845,,0.9630537044985615,2,True,run_20260201_223201
135,135_c01,The Count of Monte Cristo,montecristo_ch000_w0170,ch000,0.109126,EARLY,BM25,,10.685534596807482,,0.7409307165518924,3,True,run_20260201_223201
135,135_c01,The Count of Monte Cristo,montecristo_ch000_w0143,ch000,0.092039,EARLY,BM25,,10.055753805068,,0.6445518000449739,4,True,run_20260201_223201
135,135_c01,The Count of Monte Cristo,montecristo_ch000_w0229,ch000,0.146661,EARLY,BM25,,9.855599844351904,,0.6139211073953867,5,True,run_20260201_223201
135,135_c01,The Count of Monte Cristo,montecristo_ch000_w0207,ch000,0.132747,EARLY,BM25,,9.51895762878263,,0.5624028451482324,6,True,run_20260201_223201
135,135_c01,The Count of Monte Cristo,montecristo_ch000_w0173,ch000,0.111035,EARLY,BM25,,9.397013247861274,,0.5437410068364521,7,True,run_20260201_223201
135,135_c01,The Count of Monte Cristo,montecristo_ch000_w0000,ch000,0.000386,EARLY,BM25,,9.238298390429225,,0.5194519745358629,8,True,run_20260201_223201
135,135_c01,The Count of Monte Cristo,montecristo_ch000_w0060,ch000,0.038678,EARLY,BM25,,9.147980507238575,,0.5056301180466066,9,True,run_20260201_223201
135,135_c01,The Count of Monte Cristo,montecristo_ch000_w0997,ch000,0.638108,MID,BM25,,9.11160935797905,,0.50006403536558,10,True,run_20260201_223201
135,135_c01,The Count of Monte Cristo,montecristo_ch000_w0224,ch000,0.143544,EARLY,BM25,,9.026933436679936,,0.48710560021468763,11,True,run_20260201_223201
135,135_c01,The Count of Monte Cristo,montecristo_ch000_w0221,ch000,0.141646,EARLY,BM25,,8.914401799076773,,0.46988424724997446,12,True,run_20260201_223201
135,135_c02,The Count of Monte Cristo,montecristo_ch000_w0195,ch000,0.125136,EARLY,BM25,,17.78793429136191,,1.0,1,True,run_20260201_223201
135,135_c02,The Count of Monte Cristo,montecristo_ch000_w0180,ch000,0.115482,EARLY,BM25,,14.55489383784932,,0.7185969043107773,2,True,run_20260201_223201
135,135_c02,The Count of Monte Cristo,montecristo_ch000_w0973,ch000,0.622572,MID,BM25,,12.572946570769197,,0.5460886711263794,3,True,run_20260201_223201
135,135_c02,The Count of Monte Cristo,montecristo_ch000_w0181,ch000,0.116113,EARLY,BM25,,11.800673014891863,,0.47887015887216544,4,True,run_20260201_223201
135,135_c02,The Count of Monte Cristo,montecristo_ch000_w0170,ch000,0.109126,EARLY,BM25,,11.332808997665795,,0.4381473826798759,5,True,run_20260201_223201
135,135_c02,The Count of Monte Cristo,montecristo_ch000_w0276,ch000,0.176156,EARLY,BM25,,11.221298433266258,,0.4284415288635435,6,True,run_20260201_223201
135,135_c02,The Count of Monte Cristo,montecristo_ch000_w0060,ch000,0.038678,EARLY,BM25,,11.181024921498073,,0.4249361316843865,7,True,run_20260201_223201
135,135_c02,The Count of Monte Cristo,montecristo_ch000_w0224,ch000,0.143544,EARLY,BM25,,10.712111502815379,,0.38412201583125405,8,True,run_20260201_223201
135,135_c02,The Count of Monte Cristo,montecristo_ch000_w0234,ch000,0.149825,EARLY,BM25,,10.368604364186881,,0.354223233681348,9,True,run_20260201_223201
135,135_c02,The Count of Monte Cristo,montecristo_ch000_w0694,ch000,0.443579,MID,BM25,,10.220768212693882,,0.3413556091393439,10,True,run_20260201_223201
135,135_c02,The Count of Monte Cristo,montecristo_ch000_w0231,ch000,0.147928,EARLY,BM25,,10.012733396343904,,0.3232483066871215,11,True,run_20260201_223201
135,135_c02,The Count of Monte Cristo,montecristo_ch000_w0213,ch000,0.136575,EARLY,BM25,,9.913778156290356,,0.3146352654072066,12,True,run_20260201_223201
135,135_c03,The Count of Monte Cristo,montecristo_ch000_w0207,ch000,0.132747,EARLY,BM25,,12.332370234959086,,1.0,1,True,run_20260201_223201
135,135_c03,The Count of Monte Cristo,montecristo_ch000_w0069,ch000,0.044622,EARLY,BM25,,11.479007517488439,,0.8685226939552003,2,True,run_20260201_223201
135,135_c03,The Count of Monte Cristo,montecristo_ch000_w0219,ch000,0.140397,EARLY,BM25,,11.264726292821107,,0.8355084579469225,3,True,run_20260201_223201
135,135_c03,The Count of Monte Cristo,montecristo_ch000_w0128,ch000,0.082325,EARLY,BM25,,10.927156054719584,,0.7834991252237401,4,True,run_20260201_223201
135,135_c03,The Count of Monte Cristo,montecristo_ch000_w0193,ch000,0.123831,EARLY,BM25,,10.394672796693332,,0.7014596092641532,5,True,run_20260201_223201
135,135_c03,The Count of Monte Cristo,montecristo_ch000_w0228,ch000,0.146021,EARLY,BM25,,10.387441553262242,,0.7003454940277953,6,True,run_20260201_223201
135,135_c03,The Count of Monte Cristo,montecristo_ch000_w1421,ch000,0.911868,LATE,BM25,,10.137676940155977,,0.661864344331139,7,True,run_20260201_223201
135,135_c03,The Count of Monte Cristo,montecristo_ch000_w0229,ch000,0.146661,EARLY,BM25,,9.853339203830345,,0.6180565252014538,8,True,run_20260201_223201
135,135_c03,The Count of Monte Cristo,montecristo_ch000_w0144,ch000,0.09268,EARLY,BM25,,9.59444352914428,,0.5781685559270692,9,True,run_20260201_223201
135,135_c03,The Count of Monte Cristo,montecristo_ch000_w0268,ch000,0.171131,EARLY,BM25,,9.582548561345781,,0.5763359022504805,10,True,run_20260201_223201
135,135_c03,The Count of Monte Cristo,montecristo_ch000_w0195,ch000,0.125136,EARLY,BM25,,9.576350160567985,,0.5753809167333418,11,True,run_20260201_223201
135,135_c03,The Count of Monte Cristo,montecristo_ch000_w0952,ch000,0.609209,MID,BM25,,9.344045795180161,,0.5395898615133925,12,True,run_20260201_223201
27,27_c01,In search of the castaways,castaways_ch000_w0422,ch000,0.907348,LATE,BM25,,21.12412687140384,,1.0,1,True,run_20260201_223201
27,27_c01,In search of the castaways,castaways_ch000_w0298,ch000,0.642586,MID,BM25,,17.528128157521614,,0.7293268350110357,2,True,run_20260201_223201
27,27_c01,In search of the castaways,castaways_ch000_w0297,ch000,0.640441,MID,BM25,,16.034451848294875,,0.6168968465000114,3,True,run_20260201_223201
27,27_c01,In search of the castaways,castaways_ch000_w0198,ch000,0.427229,MID,BM25,,15.634846193724725,,0.5868182686483476,4,True,run_20260201_223201
27,27_c01,In search of the castaways,castaways_ch000_w0421,ch000,0.905168,LATE,BM25,,15.531896397850218,,0.5790691704696564,5,True,run_20260201_223201
27,27_c01,In search of the castaways,castaways_ch000_w0423,ch000,0.909506,LATE,BM25,,15.155548258834997,,0.5507412009596282,6,True,run_20260201_223201
27,27_c01,In search of the castaways,castaways_ch000_w0426,ch000,0.916,LATE,BM25,,14.333749316778336,,0.4888838594171127,7,True,run_20260201_223201
27,27_c01,In search of the castaways,castaways_ch000_w0296,ch000,0.638294,MID,BM25,,14.241758137253928,,0.4819596234275903,8,True,run_20260201_223201
27,27_c01,In search of the castaways,castaways_ch000_w0223,ch000,0.480717,MID,BM25,,14.062803870979238,,0.4684896192660608,9,True,run_20260201_223201
27,27_c01,In search of the castaways,castaways_ch000_w0231,ch000,0.497991,MID,BM25,,13.991801775526094,,0.46314524530314494,10,True,run_20260201_223201
27,27_c01,In search of the castaways,castaways_ch000_w0309,ch000,0.665961,LATE,BM25,,13.88877766431912,,0.45539055336098316,11,True,run_20260201_223201
27,27_c01,In search of the castaways,castaways_ch000_w0294,ch000,0.633978,MID,BM25,,13.680594078580613,,0.43972043928862353,12,True,run_20260201_223201
27,27_c02,In search of the castaways,castaways_ch000_w0422,ch000,0.907348,LATE,BM25,,20.518771247003674,,1.0,1,True,run_20260201_223201
27,27_c02,In search of the castaways,castaways_ch000_w0298,ch000,0.642586,MID,BM25,,18.767352421636087,,0.8500582284859121,2,True,run_20260201_223201
27,27_c02,In search of the castaways,castaways_ch000_w0309,ch000,0.665961,LATE,BM25,,18.090967156850287,,0.7921518023592415,3,True,run_20260201_223201
27,27_c02,In search of the castaways,castaways_ch000_w0198,ch000,0.427229,MID,BM25,,16.375728502675436,,0.6453074732636929,4,True,run_20260201_223201
27,27_c02,In search of the castaways,castaways_ch000_w0297,ch000,0.640441,MID,BM25,,15.701661180088006,,0.5875994898821024,5,True,run_20260201_223201
27,27_c02,In search of the castaways,castaways_ch000_w0272,ch000,0.586671,MID,BM25,,15.650403507863839,,0.5832112384452326,6,True,run_20260201_223201
27,27_c02,In search of the castaways,castaways_ch000_w0019,ch000,0.042533,EARLY,BM25,,15.32877143113923,,0.5556758010836289,7,True,run_20260201_223201
27,27_c02,In search of the castaways,castaways_ch000_w0421,ch000,0.905168,LATE,BM25,,15.259716199645457,,0.5497638720849676,8,True,run_20260201_223201
27,27_c02,In search of the castaways,castaways_ch000_w0294,ch000,0.633978,MID,BM25,,14.926233575583918,,0.5212138903805863,9,True,run_20260201_223201
27,27_c02,In search of the castaways,castaways_ch000_w0026,ch000,0.05725,EARLY,BM25,,14.615413139230764,,0.49460405487205655,10,True,run_20260201_223201
27,27_c02,In search of the castaways,castaways_ch000_w0021,ch000,0.046677,EARLY,BM25,,13.95924306670771,,0.43842828374090825,11,True,run_20260201_223201
27,27_c02,In search of the castaways,castaways_ch000_w0426,ch000,0.916,LATE,BM25,,13.79092216042452,,0.42401806129416636,12,True,run_20260201_223201
110,110_c01,The Count of Monte Cristo,montecristo_ch000_w1125,ch000,0.720577,LATE,BM25,,12.653930157207833,,1.0,1,True,run_20260201_223201
110,110_c01,The Count of Monte Cristo,montecristo_ch000_w1430,ch000,0.917653,LATE,BM25,,11.732152469667522,,0.8662146933063807,2,True,run_20260201_223201
110,110_c01,The Count of Monte Cristo,montecristo_ch000_w0063,ch000,0.040694,EARLY,BM25,,11.600934589772626,,0.8471699447268514,3,True,run_20260201_223201
110,110_c01,The Count of Monte Cristo,montecristo_ch000_w1034,ch000,0.662134,LATE,BM25,,10.846083806242746,,0.7376121359975665,4,True,run_20260201_223201
110,110_c01,The Count of Monte Cristo,montecristo_ch000_w1372,ch000,0.880124,LATE,BM25,,10.692825072187672,,0.7153684138765131,5,True,run_20260201_223201
110,110_c01,The Count of Monte Cristo,montecristo_ch000_w0064,ch000,0.04136,EARLY,BM25,,10.600641485181656,,0.7019890387555695,6,True,run_20260201_223201
110,110_c01,The Count of Monte Cristo,montecristo_ch000_w1019,ch000,0.652211,MID,BM25,,9.785774898095307,,0.5837206344089275,7,True,run_20260201_223201
110,110_c01,The Count of Monte Cristo,montecristo_ch000_w0334,ch000,0.213467,EARLY,BM25,,9.736931963128091,,0.5766316506737689,8,True,run_20260201_223201
110,110_c01,The Count of Monte Cristo,montecristo_ch000_w1087,ch000,0.696383,LATE,BM25,,9.621635127859197,,0.5598976564843313,9,True,run_20260201_223201
110,110_c01,The Count of Monte Cristo,montecristo_ch000_w1384,ch000,0.887878,LATE,BM25,,9.40689529658746,,0.528730668419469,10,True,run_20260201_223201
110,110_c01,The Count of Monte Cristo,montecristo_ch000_w1274,ch000,0.816063,LATE,BM25,,9.168346418254524,,0.4941080741859813,11,True,run_20260201_223201
110,110_c01,The Count of Monte Cristo,montecristo_ch000_w1429,ch000,0.917012,LATE,BM25,,9.129147794426931,,0.4884188500035908,12,True,run_20260201_223201
110,110_c02,The Count of Monte Cristo,montecristo_ch000_w1125,ch000,0.720577,LATE,BM25,,14.352931346578956,,1.0,1,True,run_20260201_223201
110,110_c02,The Count of Monte Cristo,montecristo_ch000_w1151,ch000,0.737144,LATE,BM25,,11.855550917965829,,0.7072834301341011,2,True,run_20260201_223201
110,110_c02,The Count of Monte Cristo,montecristo_ch000_w1087,ch000,0.696383,LATE,BM25,,11.249907247358848,,0.6362962726350261,3,True,run_20260201_223201
110,110_c02,The Count of Monte Cristo,montecristo_ch000_w1048,ch000,0.67132,LATE,BM25,,11.008513757672787,,0.6080026760810952,4,True,run_20260201_223201
110,110_c02,The Count of Monte Cristo,montecristo_ch000_w1196,ch000,0.766211,LATE,BM25,,9.707422013354858,,0.45550243698493065,5,True,run_20260201_223201
110,110_c02,The Count of Monte Cristo,montecristo_ch000_w1267,ch000,0.811487,LATE,BM25,,9.562634563406956,,0.4385319805727627,6,True,run_20260201_223201
110,110_c02,The Count of Monte Cristo,montecristo_ch000_w1025,ch000,0.656126,MID,BM25,,9.333683066433935,,0.4116967030588668,7,True,run_20260201_223201
110,110_c02,The Count of Monte Cristo,montecristo_ch000_w0846,ch000,0.541173,MID,BM25,,9.323563376074187,,0.4105105797849468,8,True,run_20260201_223201
110,110_c02,The Count of Monte Cristo,montecristo_ch000_w0354,ch000,0.226193,EARLY,BM25,,9.1211560662326,,0.3867865316688512,9,True,run_20260201_223201
110,110_c02,The Count of Monte Cristo,montecristo_ch000_w0842,ch000,0.538628,MID,BM25,,9.011818241240858,,0.3739711060646896,10,True,run_20260201_223201
110,110_c02,The Count of Monte Cristo,montecristo_ch000_w1384,ch000,0.887878,LATE,BM25,,8.983029892320946,,0.3705968397128791,11,True,run_20260201_223201
110,110_c02,The Count of Monte Cristo,montecristo_ch000_w0858,ch000,0.548939,MID,BM25,,8.88836037398089,,0.35950067816621906,12,True,run_20260201_223201
110,110_c03,The Count of Monte Cristo,montecristo_ch000_w1125,ch000,0.720577,LATE,BM25,,12.736196896741415,,1.0,1,True,run_20260201_223201
110,110_c03,The Count of Monte Cristo,montecristo_ch000_w1087,ch000,0.696383,LATE,BM25,,9.795350799659044,,0.6175633887196796,2,True,run_20260201_223201
110,110_c03,The Count of Monte Cristo,montecristo_ch000_w0064,ch000,0.04136,EARLY,BM25,,9.68175096672894,,0.6027905193774514,3,True,run_20260201_223201
110,110_c03,The Count of Monte Cristo,montecristo_ch000_w0063,ch000,0.040694,EARLY,BM25,,9.52548070026635,,0.5824686564927812,4,True,run_20260201_223201
110,110_c03,The Count of Monte Cristo,montecristo_ch000_w1126,ch000,0.721241,LATE,BM25,,9.20499459348352,,0.5407916640238293,5,True,run_20260201_223201
110,110_c03,The Count of Monte Cristo,montecristo_ch000_w1008,ch000,0.645065,MID,BM25,,9.142938496532878,,0.5327216995837889,6,True,run_20260201_223201
110,110_c03,The Count of Monte Cristo,montecristo_ch000_w1186,ch000,0.759678,LATE,BM25,,9.058569177860479,,0.5217500556201307,7,True,run_20260201_223201
110,110_c03,The Count of Monte Cristo,montecristo_ch000_w1090,ch000,0.698322,LATE,BM25,,8.763368436086926,,0.48336124926834007,8,True,run_20260201_223201
110,110_c03,The Count of Monte Cristo,montecristo_ch000_w1034,ch000,0.662134,LATE,BM25,,8.657067946156438,,0.46953760879059253,9,True,run_20260201_223201
110,110_c03,The Count of Monte Cristo,montecristo_ch000_w0842,ch000,0.538628,MID,BM25,,8.378869599896849,,0.4333598458968253,10,True,run_20260201_223201
110,110_c03,The Count of Monte Cristo,montecristo_ch000_w1151,ch000,0.737144,LATE,BM25,,8.370033367096848,,0.4322107551872269,11,True,run_20260201_223201
110,110_c03,The Count of Monte Cristo,montecristo_ch000_w0863,ch000,0.552176,MID,BM25,,8.229662357624036,,0.41395648025660775,12,True,run_20260201_223201
42,42_c01,In search of the castaways,castaways_ch000_w0422,ch000,0.907348,LATE,BM25,,22.886013122966098,,1.0,1,True,run_20260201_223201
42,42_c01,In search of the castaways,castaways_ch000_w0298,ch000,0.642586,MID,BM25,,22.616435585922762,,0.9821435560211998,2,True,run_20260201_223201
42,42_c01,In search of the castaways,castaways_ch000_w0297,ch000,0.640441,MID,BM25,,20.731627176957925,,0.8572964484521381,3,True,run_20260201_223201
42,42_c01,In search of the castaways,castaways_ch000_w0436,ch000,0.937428,LATE,BM25,,17.694456767189944,,0.6561184724571529,4,True,run_20260201_223201
42,42_c01,In search of the castaways,castaways_ch000_w0313,ch000,0.67441,LATE,BM25,,16.81741674582319,,0.5980245519455801,5,True,run_20260201_223201
42,42_c01,In search of the castaways,castaways_ch000_w0019,ch000,0.042533,EARLY,BM25,,15.868773292813746,,0.5351877189501232,6,True,run_20260201_223201
42,42_c01,In search of the castaways,castaways_ch000_w0299,ch000,0.64474,MID,BM25,,15.468542788196618,,0.508677002728416,7,True,run_20260201_223201
42,42_c01,In search of the castaways,castaways_ch000_w0421,ch000,0.905168,LATE,BM25,,15.405463936239038,,0.5044987466371211,8,True,run_20260201_223201
42,42_c01,In search of the castaways,castaways_ch000_w0198,ch000,0.427229,MID,BM25,,15.2656817931687,,0.4952397704095474,9,True,run_20260201_223201
42,42_c01,In search of the castaways,castaways_ch000_w0427,ch000,0.91817,LATE,BM25,,14.420069062887537,,0.4392275502830667,10,True,run_20260201_223201
42,42_c01,In search of the castaways,castaways_ch000_w0426,ch000,0.916,LATE,BM25,,14.003238550598807,,0.41161727246477153,11,True,run_20260201_223201
42,42_c01,In search of the castaways,castaways_ch000_w0428,ch000,0.920287,LATE,BM25,,13.885168018155797,,0.40379644335846215,12,True,run_20260201_223201
42,42_c02,In search of the castaways,castaways_ch000_w0422,ch000,0.907348,LATE,BM25,,20.335848311729873,,1.0,1,True,run_20260201_223201
42,42_c02,In search of the castaways,castaways_ch000_w0298,ch000,0.642586,MID,BM25,,17.984507528738256,,0.8174125428105099,2,True,run_20260201_223201
42,42_c02,In search of the castaways,castaways_ch000_w0421,ch000,0.905168,LATE,BM25,,16.173217437759135,,0.6767613644119354,3,True,run_20260201_223201
42,42_c02,In search of the castaways,castaways_ch000_w0198,ch000,0.427229,MID,BM25,,15.964028445663809,,0.6605173191357241,4,True,run_20260201_223201
42,42_c02,In search of the castaways,castaways_ch000_w0041,ch000,0.088841,EARLY,BM25,,15.1693718806359,,0.598810261359617,5,True,run_20260201_223201
42,42_c02,In search of the castaways,castaways_ch000_w0272,ch000,0.586671,MID,BM25,,14.876337930543121,,0.5760554466578711,6,True,run_20260201_223201
42,42_c02,In search of the castaways,castaways_ch000_w0309,ch000,0.665961,LATE,BM25,,14.53374749146509,,0.549452447389895,7,True,run_20260201_223201
42,42_c02,In search of the castaways,castaways_ch000_w0313,ch000,0.67441,LATE,BM25,,14.401863015115214,,0.5392112899389304,8,True,run_20260201_223201
42,42_c02,In search of the castaways,castaways_ch000_w0297,ch000,0.640441,MID,BM25,,13.767094717767847,,0.4899199536275272,9,True,run_20260201_223201
42,42_c02,In search of the castaways,castaways_ch000_w0019,ch000,0.042533,EARLY,BM25,,13.758716896530057,,0.4892693949813024,10,True,run_20260201_223201
42,42_c02,In search of the castaways,castaways_ch000_w0226,ch000,0.487201,MID,BM25,,13.743983540365997,,0.48812531324830916,11,True,run_20260201_223201
